Total Network Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps)
1.492885017672596,1.2942810113832177,12038.90677849822,8000
0.9719115755199119,0.7892654006620383,19052.277229255258,15000
1.0278415878935532,0.7947742521510761,18410.04081209915,15000
1.230287741995655,0.866628015453015,16001.802590689613,15000
0.9801681334744077,1.2427924759297875,15094.478893619877,15000
0.775076206822829,1.1579725644104315,17358.29561019958,15000
0.9883729227270562,1.0674220690309135,16321.876517126173,15000
0.6920238668101298,0.9253786436684072,20745.876046694357,15000
0.8722461291876372,1.175295882951953,16387.664722413734,15000
1.3904084711636708,1.0298318194493008,13864.091152495319,8000
1.1035122749390398,0.9347338035358401,16462.404787309657,15000
1.3858729731227781,1.8616088536211024,10332.446427773757,8000
1.1409606984698943,1.3806213265641591,13306.89688730108,8000
1.0206184533958873,1.468865586849906,13478.468412549888,8000
0.7824482498429641,1.0438901882894587,18372.515903630705,15000
1.6842476638018702,2.014300652675008,9072.324903940395,8000
2.3247672740581056,2.3035129954372717,7249.870372188686,4000
0.7344938335147067,1.0876603373592393,18414.70526278605,15000
1.7455723858971768,1.7662391918157898,9554.735855689614,8000
1.2132551724773848,0.8215366707148208,16490.351144399818,15000
0.6422374867020771,0.9534503320697091,21028.193362926788,15000
0.829828695536828,1.1762967558206636,16725.98888434151,15000
1.2155483847146675,0.8950342240728888,15898.184634088146,15000
1.7043278196150489,1.140861860687461,11793.390167376252,8000
1.2651068308017734,0.9579583500007809,15093.768860113418,15000
2.3772547087483993,1.7175942556083434,8194.302718383911,8000
